Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
3,14502,1705,9943,2947,0,2010,366,394,7,990,30,32,644,968,25,6,15,2,164,133,26,17,74,4,0,2,1,0,0,2722,7221,1003,Optus_Aus_Normal,0,rrc04
4,17991,1329,10926,5410,0,3736,405,375,5,1038,19,60,1004,651,36,6,12,2,318,224,14,2,24,3,0,0,0,0,0,3523,7403,1003,Optus_Aus_Normal,0,rrc04
5,24048,1481,17511,4448,0,3573,393,414,7,5426,27,46,922,1167,25,6,23,3,235,109,46,67,83,73,22,2,9,3,3,5448,12063,1020,Optus_Aus_Normal,0,rrc04
6,21143,1837,15819,3471,0,3366,901,435,6,870,24,76,1211,642,25,6,23,2,198,56,17,33,85,8,1,0,12,4,0,5922,9897,1003,Optus_Aus_Normal,0,rrc04
7,20740,2463,13101,4698,0,3368,487,407,6,2149,35,81,2094,847,28,6,23,2,372,51,101,41,104,9,0,1,3,0,0,3254,9847,1007,Optus_Aus_Normal,0,rrc04
8,14738,1099,10075,3053,0,2456,234,470,6,933,23,89,844,766,20,5,17,2,109,28,59,42,181,58,0,0,56,32,2,2679,7396,1003,Optus_Aus_Normal,0,rrc04
9,22070,1940,8727,10868,0,2607,305,244,8,8522,52,83,1693,782,22,5,16,2,95,47,20,6,111,1,1,0,1,1,0,2369,6358,1014,Optus_Aus_Normal,0,rrc04
10,17698,1653,9285,5982,0,2839,401,404,6,2144,23,84,1206,1225,24,6,14,2,110,71,31,21,107,1,4,2,0,0,0,2482,6803,1017,Optus_Aus_Normal,0,rrc04
11,13516,1366,8886,3001,0,1405,235,394,10,2814,33,36,571,1058,22,6,18,2,96,53,42,26,115,0,3,2,0,0,0,2279,6607,1014,Optus_Aus_Normal,0,rrc04
12,25329,1587,15696,7841,0,5304,530,380,5,1935,25,51,824,968,41,6,16,2,105,36,17,46,104,14,17,0,0,2,0,5097,10599,1007,Optus_Aus_Normal,0,rrc04
13,12017,1269,8618,1920,0,1349,253,418,9,824,35,42,570,909,20,6,18,2,56,54,49,13,93,2,0,4,0,0,0,2053,6565,1000,Optus_Aus_Normal,0,rrc04
14,15602,967,9792,3920,0,3750,226,413,4,830,18,120,1425,465,22,5,18,2,61,28,32,18,147,12,1,5,2,1,3,2971,6821,1014,Optus_Aus_Normal,0,rrc04
15,19447,1033,14829,2839,0,4421,294,397,4,2628,17,141,1266,513,26,5,17,2,181,42,50,62,136,35,6,3,1,0,1,4668,10161,1014,Optus_Aus_Normal,0,rrc04
16,15465,1495,9542,4659,0,2250,264,438,7,1085,26,33,692,572,18,5,14,2,51,51,33,22,104,13,1,7,0,0,0,2336,7206,1010,Optus_Aus_Normal,0,rrc04
17,12838,720,10202,1759,0,1687,152,444,8,888,25,26,419,458,25,6,23,2,191,30,21,14,120,8,4,0,12,3,0,3215,6987,1003,Optus_Aus_Normal,0,rrc04
18,9788,761,6328,2253,0,942,154,413,10,824,29,31,775,432,26,6,18,2,99,119,49,26,88,7,3,2,2,2,2,1667,4661,1010,Optus_Aus_Normal,0,rrc04
19,12841,1233,8255,3085,0,1826,422,421,7,1159,31,89,870,631,27,5,11,2,65,81,17,18,84,0,0,0,0,0,0,2524,5731,1010,Optus_Aus_Normal,0,rrc04
20,14525,1313,10422,2155,0,1886,476,409,8,816,26,41,1225,723,28,6,15,2,50,45,28,96,49,6,1,1,1,0,0,2909,7513,1010,Optus_Aus_Normal,0,rrc04
21,10955,737,7722,2409,0,1450,163,465,8,928,29,37,405,419,25,6,13,2,47,31,12,7,88,12,4,0,0,0,0,1824,5898,1003,Optus_Aus_Normal,0,rrc04
22,41254,1235,21686,11031,0,10958,321,411,4,16530,32,106,7961,576,25,5,23,2,170,37,20,96,232,11,3,1,12,3,0,6556,15130,1014,Optus_Aus_Normal,0,rrc04
23,25065,1044,18666,4612,0,4677,324,396,5,12549,41,49,1147,640,28,5,17,2,54,24,20,20,106,0,20,5,0,0,2,2458,16208,1007,Optus_Aus_Normal,0,rrc04
24,39997,1423,24001,13067,0,5780,377,375,7,3948,33,29,2226,703,28,5,23,2,198,36,67,25,86,4,1,5,13,3,0,5949,18052,1003,Optus_Aus_Normal,0,rrc04
25,19666,1882,14630,3336,0,2836,537,415,7,3150,33,57,966,734,19,5,16,2,84,78,17,11,70,2,0,0,1,1,0,3964,10666,1003,Optus_Aus_Normal,0,rrc04
26,18341,973,12519,3796,0,4338,215,404,4,808,21,29,1532,494,25,5,23,2,177,35,23,18,78,6,0,0,12,3,0,3777,8742,1017,Optus_Aus_Normal,0,rrc04
27,15380,959,12105,1999,0,2201,278,414,7,1523,23,33,704,572,25,6,23,2,191,28,15,15,137,60,0,0,68,35,0,3873,8232,1007,Optus_Aus_Normal,0,rrc04
28,13072,1071,9060,2077,0,1438,281,448,9,1215,36,36,1254,681,20,5,11,2,153,30,18,10,83,0,0,0,0,0,0,2098,6962,1003,Optus_Aus_Normal,0,rrc04
29,19782,1284,10764,7362,0,7127,259,428,3,1555,26,44,826,830,23,5,15,2,187,33,18,8,118,3,1,1,1,0,0,3457,7307,1014,Optus_Aus_Normal,0,rrc04
30,13141,1092,9958,1969,0,1789,260,412,7,892,30,44,588,626,19,6,12,2,170,44,14,21,138,2,0,0,0,0,0,3085,6873,1007,Optus_Aus_Normal,0,rrc04
31,23738,893,9198,13530,0,11750,326,419,2,1857,25,28,547,463,26,5,12,3,267,24,11,40,413,2,0,0,0,0,0,2063,7135,1014,Optus_Aus_Normal,0,rrc04
32,25834,1232,19209,4692,0,4634,274,371,6,10447,67,31,1321,612,23,5,17,2,197,49,11,42,360,121,5,2,0,4,2,8116,11093,1007,Optus_Aus_Normal,0,rrc04
33,32359,1026,25951,3574,0,4040,245,431,8,17067,70,38,2290,544,23,5,19,2,87,142,12,72,159,21,6,0,0,10,0,3796,22155,1003,Optus_Aus_Normal,0,rrc04
34,21757,1127,15242,4155,0,4234,219,422,5,1716,27,37,1667,693,25,6,23,2,153,46,9,22,171,13,30,1,10,3,3,4451,10791,1003,Optus_Aus_Normal,0,rrc04
35,17711,2207,14012,2200,0,3148,407,434,6,1502,19,39,557,942,25,6,23,2,193,29,10,19,103,12,4,0,9,13,3,4266,9746,1010,Optus_Aus_Normal,0,rrc04
0,18590,1213,10382,4976,0,6329,386,77,3,1774,21,34,2850,382,20,5,13,2,47,29,53,14,18,3,1,0,0,0,0,4246,6136,1049,Visa_Rostelecom_Normal,0,rrc04
1,24420,1616,20017,2297,0,4566,916,78,5,1940,41,10,1785,321,19,8,16,2,663,27,11,1,5,5,48,0,0,3,0,11340,8677,1049,Visa_Rostelecom_Normal,0,rrc04
2,8704,1211,6464,1425,0,1512,691,72,6,751,29,0,414,401,26,6,18,4,1717,491,31,3,4,5,0,0,0,0,1,1002,5462,1053,Visa_Rostelecom_Normal,0,rrc04
3,6136,652,3670,1828,0,1246,181,73,5,429,21,27,312,326,31,5,20,2,42,14,25,5,1,2,0,0,0,0,0,855,2815,1099,Visa_Rostelecom_Normal,0,rrc04
4,6363,547,4241,1446,0,980,159,76,6,1040,28,34,396,280,19,5,14,2,44,35,56,28,5,0,3,2,0,0,0,1536,2705,1100,Visa_Rostelecom_Normal,0,rrc04
5,5943,479,3665,1197,0,1278,134,73,5,455,14,18,831,250,20,5,13,2,45,10,9,29,5,1,6,0,0,0,0,996,2669,1112,Visa_Rostelecom_Normal,0,rrc04
6,6820,423,4418,1268,0,1620,90,71,4,548,19,57,903,231,19,5,14,2,43,9,8,2,5,0,2,1,0,0,0,1218,3200,1116,Visa_Rostelecom_Normal,0,rrc04
7,6667,705,4829,1189,0,1289,246,75,5,489,23,10,333,316,18,5,12,2,25,0,6,5,2,1,0,0,0,0,0,1218,3611,1083,Visa_Rostelecom_Normal,0,rrc04
8,7040,737,4509,1615,0,1380,269,74,5,456,19,14,531,385,17,5,14,2,22,24,12,9,4,0,0,1,0,0,0,1260,3249,1076,Visa_Rostelecom_Normal,0,rrc04
9,8350,422,4159,3177,0,3996,152,75,2,541,11,21,739,275,20,5,14,2,35,11,6,5,12,4,2,2,0,0,0,890,3269,1107,Visa_Rostelecom_Normal,0,rrc04
10,5523,435,3101,1739,0,1989,105,70,3,518,13,44,464,219,21,5,13,2,21,27,87,0,1,0,4,0,0,0,0,753,2348,1168,Visa_Rostelecom_Normal,0,rrc04
11,7092,923,5033,1315,0,1121,179,73,6,1106,25,31,528,216,22,6,20,3,139,42,101,7,3,0,4,0,0,0,0,2038,2995,1068,Visa_Rostelecom_Normal,0,rrc04
12,12914,922,5318,5526,0,5577,260,73,2,1375,16,49,1813,257,23,5,21,2,47,11,12,2,2,1,0,1,0,0,0,1597,3721,1103,Visa_Rostelecom_Normal,0,rrc04
13,8185,731,4727,2831,0,2994,248,67,3,683,17,80,392,235,22,5,20,2,46,27,91,0,1,0,0,0,0,0,12,1317,3410,1133,Visa_Rostelecom_Normal,0,rrc04
14,46920,217,3038,40405,0,12019,76,52,4,2854,33,25,3371,106,20,5,12,2,30,10,12,0,0,3,0,0,0,0,0,753,2285,1241,Visa_Rostelecom_Normal,0,rrc04
15,16301,475,3258,11811,0,7052,160,56,2,974,14,26,933,299,20,5,12,2,27,8,4,0,2,1,0,0,0,0,0,921,2337,1133,Visa_Rostelecom_Normal,0,rrc04
16,25856,386,4367,17877,0,6318,175,56,4,3310,37,44,3478,134,20,4,13,2,3,12,4,0,23,2,1,0,0,0,0,915,3452,1155,Visa_Rostelecom_Normal,0,rrc04
17,5583,699,3622,1270,0,730,232,76,8,516,23,2,365,326,19,5,11,2,27,27,5,2,8,0,0,0,0,0,0,1102,2520,1087,Visa_Rostelecom_Normal,0,rrc04
18,5598,650,3676,1251,0,944,171,75,6,443,23,10,300,371,17,5,15,2,11,10,8,14,6,2,0,0,1,0,0,1233,2443,1072,Visa_Rostelecom_Normal,0,rrc04
19,6895,648,4469,1395,0,1242,182,70,6,882,20,11,649,382,24,6,22,3,42,19,35,66,30,36,10,1,2,3,5,1656,2813,1083,Visa_Rostelecom_Normal,0,rrc04
20,5858,639,3917,1236,0,1192,175,78,5,783,21,28,382,323,21,5,18,2,13,15,14,9,12,6,23,0,0,1,0,916,3001,1096,Visa_Rostelecom_Normal,0,rrc04
21,4519,557,2460,1560,0,745,126,73,6,421,17,12,250,249,18,5,11,2,2,16,6,2,2,0,0,0,0,0,0,695,1765,1133,Visa_Rostelecom_Normal,0,rrc04
22,5305,535,3360,1290,0,932,151,70,6,540,21,30,357,298,17,5,14,2,9,47,16,18,5,4,2,1,0,0,0,1021,2339,1116,Visa_Rostelecom_Normal,0,rrc04
23,10927,728,5132,4652,0,6730,285,70,2,1116,12,26,841,302,22,5,16,2,17,52,96,6,7,77,0,0,4,3,0,1457,3675,1095,Visa_Rostelecom_Normal,0,rrc04
24,8869,753,5496,2564,0,2290,198,72,4,446,16,20,451,358,20,5,12,2,23,25,9,54,30,151,0,0,0,0,0,2417,3079,1060,Visa_Rostelecom_Normal,0,rrc04
25,7182,1649,3505,2487,0,1867,315,73,4,542,16,11,645,545,22,5,16,2,26,15,3,2,15,2,3,0,0,4,0,1426,2079,1087,Visa_Rostelecom_Normal,0,rrc04
26,5401,672,3133,1618,0,936,152,73,6,549,21,20,362,288,22,5,13,2,9,2,17,10,10,1,3,0,0,0,0,782,2351,1120,Visa_Rostelecom_Normal,0,rrc04
27,4458,534,2825,1044,0,869,131,78,5,476,16,15,281,308,21,5,11,2,36,42,94,8,4,0,0,0,0,0,0,754,2071,1092,Visa_Rostelecom_Normal,0,rrc04
28,12962,2491,6279,5232,0,4747,478,69,3,846,14,21,800,651,23,8,12,3,30,161,93,74,27,4,0,0,0,0,0,3000,3279,1091,Visa_Rostelecom_Normal,0,rrc04
29,14119,594,11068,1186,0,3115,158,72,5,5189,30,453,1535,330,21,6,14,2,37,127,4,6,2,1,0,1,0,0,0,4485,6583,1103,Visa_Rostelecom_Normal,0,rrc04
30,11156,583,7703,2581,0,4339,153,73,3,2463,23,237,535,337,26,5,14,2,72,58,181,15,23,41,153,2,0,0,0,1803,5900,1068,Visa_Rostelecom_Normal,0,rrc04
31,9822,661,7356,1334,0,2679,199,70,4,831,18,46,788,344,19,5,13,2,138,42,31,22,32,211,29,0,0,0,0,1872,5484,1064,Visa_Rostelecom_Normal,0,rrc04
32,20939,4750,14998,2279,0,2431,1101,76,9,2216,42,197,2624,1038,24,7,18,3,279,300,163,20,13,60,22,1,0,0,2,6841,8157,1038,Visa_Rostelecom_Normal,0,rrc04
33,13412,1290,7952,2109,0,2261,540,78,6,672,45,8,2708,643,22,6,19,2,47,208,14,30,10,3,1,0,0,15,1,2457,5495,1053,Visa_Rostelecom_Normal,0,rrc04
34,11784,687,9222,1650,0,3630,166,72,3,1464,23,56,571,341,22,5,14,2,180,34,12,12,13,8,7,2,0,0,0,3405,5817,1087,Visa_Rostelecom_Normal,0,rrc04
35,34660,1365,21276,11510,0,6598,519,77,5,3208,37,15,863,1011,22,6,19,2,121,82,113,15,12,6,37,0,0,0,1,7078,14198,1064,Visa_Rostelecom_Normal,0,rrc04
0,21170,771,12515,7711,0,4746,181,517,4,1944,28,35,537,407,20,5,11,1,36,27,37,13,1,0,0,0,0,0,0,1702,10813,1000,Vodafone_India_Normal,0,rrc04
1,18480,404,13369,3937,0,1482,128,463,12,2086,54,24,954,220,20,5,15,1,46,29,13,15,7,5,2,2,1,0,0,1751,11618,1010,Vodafone_India_Normal,0,rrc04
2,18803,912,13576,4265,0,1505,202,518,12,1976,58,7,430,532,20,5,17,2,65,70,29,25,22,19,8,6,2,0,1,1455,12121,1007,Vodafone_India_Normal,0,rrc04
3,19743,574,14312,4615,0,2708,172,522,7,2025,41,67,438,378,27,5,25,1,18,17,4,8,1,8,0,1,0,0,2,1806,12506,1003,Vodafone_India_Normal,0,rrc04
4,17897,657,13338,3716,0,1633,153,488,11,1998,42,11,509,334,20,5,15,1,50,12,15,16,17,12,2,1,1,0,0,1486,11852,1010,Vodafone_India_Normal,0,rrc04
5,22723,526,15702,6380,0,1544,159,493,15,2162,65,80,321,320,20,5,18,2,8,28,8,30,22,13,13,0,2,0,5,3060,12642,1003,Vodafone_India_Normal,0,rrc04
6,75621,646,45442,21440,0,24234,242,462,3,12317,35,82,8403,336,27,5,25,2,104,62,48,16,11,9,37,0,3,22,2,13144,32298,1003,Vodafone_India_Normal,0,rrc04
7,67166,1007,38391,19849,0,23151,253,496,3,11332,33,53,8364,562,24,4,25,2,422,135,14,15,16,25,20,5,1,21,0,5745,32646,1000,Vodafone_India_Normal,0,rrc04
8,17396,618,12368,4420,0,3751,163,465,5,1149,37,45,310,298,23,5,13,2,36,44,12,10,6,4,1,0,0,0,0,1777,10591,1010,Vodafone_India_Normal,0,rrc04
9,21794,794,14853,5965,0,5163,232,529,4,1480,43,10,332,644,24,5,14,2,140,49,12,8,11,33,2,3,0,0,0,2032,12821,1007,Vodafone_India_Normal,0,rrc04
10,19874,462,15430,3774,0,2464,121,461,8,1485,40,4,424,246,23,5,14,2,54,22,13,17,8,3,1,1,0,0,0,3511,11919,1014,Vodafone_India_Normal,0,rrc04
11,20411,643,15640,3989,0,2433,244,459,8,1471,38,44,263,519,23,5,13,2,45,16,6,15,14,9,1,0,0,0,0,2491,13149,1007,Vodafone_India_Normal,0,rrc04
12,23629,737,15107,7755,0,4229,153,560,6,1431,23,38,391,376,29,5,27,2,227,99,209,36,132,6,0,4,0,0,4,3491,11616,1003,Vodafone_India_Normal,0,rrc04
13,25522,761,16071,8363,0,4286,185,550,6,1508,26,28,629,459,18,5,15,2,97,32,15,16,3,5,6,4,1,0,0,3603,12468,1000,Vodafone_India_Normal,0,rrc04
14,30163,1190,20046,8992,0,6367,355,467,5,2130,23,150,361,764,29,5,27,2,102,83,116,33,128,0,2,4,0,0,4,4833,15213,1000,Vodafone_India_Normal,0,rrc04
15,22395,738,16649,4932,0,2950,297,461,8,1489,34,15,403,411,20,5,16,2,52,31,14,8,2,0,1,0,0,1,0,2928,13721,1000,Vodafone_India_Normal,0,rrc04
16,16962,625,12018,4094,0,1554,194,537,11,1380,43,70,510,340,20,5,21,1,69,41,6,28,21,0,8,1,0,2,0,1882,10136,1007,Vodafone_India_Normal,0,rrc04
17,23594,486,16042,6822,0,4335,146,512,5,1552,29,17,448,282,26,5,24,2,86,39,13,18,7,54,24,0,0,0,0,2697,13345,1000,Vodafone_India_Normal,0,rrc04
18,22045,962,15958,4909,0,1876,274,453,12,3106,61,26,597,581,18,5,15,2,58,41,11,8,4,4,11,2,2,0,0,3233,12725,1003,Vodafone_India_Normal,0,rrc04
19,16247,649,12096,3435,0,1588,145,608,10,1363,43,12,295,421,21,5,13,1,31,19,11,22,13,4,2,0,0,0,0,1649,10447,1007,Vodafone_India_Normal,0,rrc04
20,19112,511,11044,7147,0,3171,114,571,6,1431,25,10,623,298,22,5,14,1,40,40,6,13,13,5,1,2,0,0,0,1900,9144,1003,Vodafone_India_Normal,0,rrc04
21,20914,590,14906,5147,0,1972,140,596,11,1688,51,15,558,303,23,5,19,2,117,22,249,3,9,4,1,3,0,25,6,3081,11825,1007,Vodafone_India_Normal,0,rrc04
22,16585,656,11340,4535,0,1453,145,538,11,1474,44,197,380,330,19,5,12,1,32,52,24,6,1,3,0,0,0,0,0,1472,9868,1000,Vodafone_India_Normal,0,rrc04
23,24053,552,15243,8012,0,3291,142,615,7,1552,38,39,418,380,30,5,26,2,42,49,8,6,1,7,0,0,0,0,0,2609,12634,1000,Vodafone_India_Normal,0,rrc04
24,21872,686,12390,8329,0,3142,168,475,7,1722,30,29,852,301,23,5,22,2,63,48,48,26,0,2,0,5,1,2,0,2310,10080,1000,Vodafone_India_Normal,0,rrc04
25,21807,785,12227,4209,0,6257,299,572,3,1520,32,6,4877,494,18,5,14,2,23,22,15,9,6,2,5,2,0,0,0,1751,10476,1007,Vodafone_India_Normal,0,rrc04
26,18876,444,13287,4727,0,1983,122,450,10,1829,44,39,612,250,23,5,14,2,31,53,21,12,25,2,2,1,0,0,0,2001,11286,1003,Vodafone_India_Normal,0,rrc04
27,22061,604,12941,8443,0,6297,227,430,4,1893,33,18,289,388,20,6,14,2,38,34,31,18,45,2,4,2,0,0,0,2105,10836,1007,Vodafone_India_Normal,0,rrc04
28,21158,582,16228,4175,0,2139,129,519,10,1997,56,36,420,335,20,5,13,2,33,75,3,9,5,11,4,0,0,0,0,2646,13582,1007,Vodafone_India_Normal,0,rrc04
29,16890,659,12339,4029,0,1513,141,545,11,1884,43,32,275,247,19,5,15,1,18,23,3,4,2,5,6,4,2,0,0,1484,10855,1003,Vodafone_India_Normal,0,rrc04
30,22823,509,16863,5167,0,2097,114,536,11,5614,72,36,529,264,18,5,23,1,32,26,5,0,1,6,6,2,0,0,0,2436,14427,1003,Vodafone_India_Normal,0,rrc04
31,49886,1006,35224,13457,0,3077,542,465,16,21622,172,29,387,818,25,7,23,3,258,101,4,43,19,8,156,44,0,0,0,14959,20265,1007,Vodafone_India_Normal,0,rrc04
32,21533,423,16184,4714,0,2974,109,517,7,2778,32,53,379,256,28,5,21,2,23,9,15,3,4,2,15,0,0,0,0,3544,12640,1007,Vodafone_India_Normal,0,rrc04
33,18170,559,13734,3634,0,2573,128,489,7,1953,30,44,492,310,23,5,15,2,22,23,6,10,10,8,8,33,1,0,0,1493,12241,1010,Vodafone_India_Normal,0,rrc04
34,19802,486,14042,4380,0,3114,191,432,6,1895,30,43,1128,252,25,5,14,2,72,39,59,15,2,10,3,5,0,0,0,2475,11567,1007,Vodafone_India_Normal,0,rrc04
35,22322,470,13615,6779,0,4187,142,483,5,2044,24,39,1631,297,22,5,14,2,19,17,6,13,4,9,6,4,0,0,0,1728,11887,1007,Vodafone_India_Normal,0,rrc04
0,18584,2113,12306,4384,0,2343,459,69,8,4483,32,39,854,1040,40,6,26,2,155,93,69,36,40,7,18,4,2,0,0,3925,8381,1014,KDDI_Japan_Normal,0,rrc04
1,243784,23574,76883,11105,0,204700,22825,82,1,3975,10,170,155101,695,48,5,27,2,467,58,214,13,12,6,29,3,1,0,1,33867,43016,1003,KDDI_Japan_Normal,0,rrc04
2,12566,1004,8098,2856,0,1494,332,70,8,1237,32,77,1047,565,26,6,22,2,129,56,32,45,13,7,67,1,2,0,0,2267,5831,1017,KDDI_Japan_Normal,0,rrc04
3,10124,1141,6442,2774,0,1052,307,69,10,483,33,17,501,407,21,6,14,2,143,67,25,58,14,6,4,5,0,0,0,2203,4239,1007,KDDI_Japan_Normal,0,rrc04
4,12497,1058,7566,3431,0,1670,383,71,7,525,25,23,1143,357,26,6,13,2,78,74,26,27,21,10,8,0,0,0,0,2591,4975,1017,KDDI_Japan_Normal,0,rrc04
5,9891,737,6916,2127,0,1558,184,82,6,1039,17,77,535,313,27,6,14,2,66,47,20,51,10,31,3,9,0,0,0,1974,4942,1031,KDDI_Japan_Normal,0,rrc04
6,86898,816,47077,17894,0,69978,178,75,1,1341,9,251,21486,441,47,4,23,2,556,132,259,44,28,15,19,3,1,0,1,3920,43157,1010,KDDI_Japan_Normal,0,rrc04
7,10786,643,7373,1939,0,3312,146,78,3,977,18,23,1189,285,19,5,14,2,33,30,17,7,5,0,1,1,0,0,0,1786,5587,1014,KDDI_Japan_Normal,0,rrc04
8,183238,691,167917,11498,0,170029,165,73,1,3970,9,409,3510,313,107,5,104,2,162,87,114,23,11,1,0,0,1,0,1,2001,165916,1017,KDDI_Japan_Normal,0,rrc04
9,18668,2255,10595,5802,0,2600,408,74,7,6875,32,58,675,1596,26,5,22,2,91,54,16,58,6,5,7,9,0,0,0,3616,6979,1000,KDDI_Japan_Normal,0,rrc04
10,14482,753,8067,5321,0,1443,198,69,10,3244,42,101,744,350,22,6,14,2,41,28,13,16,15,15,8,4,0,0,0,2231,5836,1010,KDDI_Japan_Normal,0,rrc04
11,8331,533,5377,2134,0,1529,116,68,5,619,15,39,488,332,15,6,11,2,78,45,18,41,8,0,0,0,0,0,0,1418,3959,1017,KDDI_Japan_Normal,0,rrc04
12,18777,698,7456,8828,0,3721,177,71,5,1676,27,259,2120,373,19,6,17,2,138,25,19,11,1,4,5,0,3,0,1,1969,5487,1000,KDDI_Japan_Normal,0,rrc04
13,14697,1124,9335,4440,0,2477,206,98,6,1165,21,47,529,393,22,5,15,2,72,13,7,9,4,7,62,0,6,0,0,2657,6678,1007,KDDI_Japan_Normal,0,rrc04
14,14810,609,11779,2326,0,2536,154,72,6,1210,21,41,441,264,21,6,15,2,89,8,24,40,2,5,8,5,3,0,0,2278,9501,1014,KDDI_Japan_Normal,0,rrc04
15,10935,777,6786,2972,0,1687,199,84,6,397,23,74,813,364,18,6,16,2,120,66,28,50,29,1,0,0,0,1,0,1721,5065,1007,KDDI_Japan_Normal,0,rrc04
16,9448,554,6445,1971,0,1541,121,81,6,377,17,65,785,247,20,5,12,2,92,47,17,23,16,9,0,0,0,0,0,1456,4989,1017,KDDI_Japan_Normal,0,rrc04
17,23402,1354,8469,11976,0,5539,380,88,4,896,19,53,2354,603,23,5,18,3,137,93,47,13,36,105,186,18,2,2,4,2865,5604,1010,KDDI_Japan_Normal,0,rrc04
18,10601,712,6863,2573,0,1266,145,95,8,628,29,37,800,365,20,6,19,2,68,26,17,16,26,56,67,2,3,6,5,1395,5468,1024,KDDI_Japan_Normal,0,rrc04
19,14918,1579,10048,2730,0,2552,288,89,6,630,21,46,1320,820,20,5,16,2,72,27,15,23,16,4,84,0,0,2,0,2660,7388,1014,KDDI_Japan_Normal,0,rrc04
20,9161,635,5978,2130,0,1020,166,74,9,1182,23,52,687,366,23,5,21,2,41,24,11,6,5,1,4,0,1,1,1,1637,4341,1024,KDDI_Japan_Normal,0,rrc04
21,7197,628,4800,1663,0,1353,133,80,5,390,13,58,467,267,24,5,19,2,27,13,7,8,2,6,6,1,0,0,2,1153,3647,1017,KDDI_Japan_Normal,0,rrc04
22,22888,1228,10267,5851,0,7283,251,103,3,2031,21,44,6304,466,24,5,19,2,101,84,77,7,6,1,0,0,0,0,0,2901,7366,1024,KDDI_Japan_Normal,0,rrc04
23,81099,2338,21865,57419,0,52910,1798,79,2,3862,18,91,1322,493,29,5,21,2,58,24,40,13,7,4,0,0,1,0,0,8268,13597,1014,KDDI_Japan_Normal,0,rrc04
24,125211,4010,34027,87395,0,86029,2424,70,1,4237,12,93,3272,517,30,5,13,2,129,248,336,85,28,9,1,0,0,0,0,11475,22552,1000,KDDI_Japan_Normal,0,rrc04
25,17169,1233,11626,2913,0,3698,333,71,5,1608,26,54,2191,439,19,6,16,2,79,14,21,58,9,3,2,2,0,1,0,3018,8608,1010,KDDI_Japan_Normal,0,rrc04
26,10769,557,6138,2559,0,1432,154,98,8,724,30,66,1793,279,20,6,17,2,46,19,25,27,18,6,0,0,4,8,4,1544,4594,1000,KDDI_Japan_Normal,0,rrc04
27,11640,552,8103,2712,0,1891,168,70,6,1686,20,36,577,248,30,6,26,2,123,75,12,7,5,6,5,4,1,0,0,2000,6103,1010,KDDI_Japan_Normal,0,rrc04
28,11597,1080,7540,2772,0,1940,246,75,6,505,21,41,840,445,17,6,13,2,58,27,14,18,22,17,2,0,0,0,0,2332,5208,1010,KDDI_Japan_Normal,0,rrc04
29,13110,1363,8667,3080,0,2074,333,79,6,381,23,46,771,592,22,6,19,2,207,120,78,111,71,20,1,1,3,0,28,2735,5932,1003,KDDI_Japan_Normal,0,rrc04
30,14321,832,9241,2642,0,2235,185,91,6,1269,23,45,1897,541,23,6,21,2,66,43,10,41,29,14,2,2,0,4,1,2249,6992,1003,KDDI_Japan_Normal,0,rrc04
31,13414,694,7297,5042,0,3224,154,76,4,1387,20,45,743,332,17,6,14,2,66,66,8,5,12,10,2,4,0,0,0,1643,5654,1024,KDDI_Japan_Normal,0,rrc04
32,10971,553,6707,2953,0,2056,183,88,5,850,21,49,972,339,18,6,12,2,54,46,13,16,5,2,0,0,0,0,0,1443,5264,1024,KDDI_Japan_Normal,0,rrc04
33,10406,748,6375,2670,0,1980,287,108,5,505,19,29,983,378,24,5,18,2,48,61,20,13,21,5,1,3,0,0,3,1533,4842,1027,KDDI_Japan_Normal,0,rrc04
34,11134,638,7732,2362,0,2352,177,72,5,757,17,31,762,278,25,6,14,2,29,20,10,11,26,8,2,1,0,0,0,2029,5703,1020,KDDI_Japan_Normal,0,rrc04
35,13727,1332,8217,4229,0,3001,736,87,5,2676,22,46,432,849,17,5,13,2,95,62,27,10,12,15,12,0,0,0,0,2799,5418,1024,KDDI_Japan_Normal,0,rrc04
0,8157,577,5172,1598,0,782,121,55,10,943,40,0,1120,267,20,5,17,2,15,8,3,4,2,1,1,0,0,0,20,1371,3801,1267,Bitcanal_Normal,0,rrc04
1,5963,265,4051,1592,0,627,59,51,10,798,35,5,133,187,18,4,14,2,59,6,6,0,0,0,1,2,0,0,0,789,3262,1531,Bitcanal_Normal,0,rrc04
2,6172,317,4405,1377,0,728,96,55,8,702,28,14,236,154,15,5,14,2,10,12,2,3,0,0,0,2,0,0,0,1079,3326,1488,Bitcanal_Normal,0,rrc04
3,8314,319,5830,2148,0,1676,89,59,5,683,21,10,188,148,26,5,23,2,27,5,0,9,5,0,0,2,0,0,0,1087,4743,1344,Bitcanal_Normal,0,rrc04
4,5880,427,4066,1316,0,681,98,53,9,574,25,19,298,200,22,5,17,2,10,24,3,1,0,0,0,0,0,0,1,663,3403,1412,Bitcanal_Normal,0,rrc04
