Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
13,5119,641,2321,2400,0,759,242,129,7,1151,28,6,266,132,42,5,36,2,17,35,2,7,7,1,1,4,13,0,0,956,1365,1038,KDDI_Japan_Outage,1,rrc06
14,5084,216,2923,1922,0,720,89,130,7,1164,24,18,134,105,19,5,12,3,589,39,8,4,4,5,0,0,0,0,0,1269,1654,1010,KDDI_Japan_Outage,1,rrc06
15,4315,272,2076,1926,0,762,117,132,6,1188,19,12,135,178,17,5,13,2,17,24,1,7,34,4,7,0,0,0,0,881,1195,1024,KDDI_Japan_Outage,1,rrc06
16,3914,357,1768,1919,0,474,150,127,8,1143,19,15,113,114,23,5,16,2,16,28,8,6,32,2,2,1,0,2,0,767,1001,1057,KDDI_Japan_Outage,1,rrc06
17,6975,399,3174,2997,0,864,244,130,8,1912,31,33,608,196,21,5,28,2,54,23,10,6,7,2,1,0,0,6,0,1340,1834,1017,KDDI_Japan_Outage,1,rrc06
18,6449,710,3721,2316,0,1132,265,130,6,1170,24,42,251,161,16,5,13,2,44,95,3,36,16,2,1,0,0,0,0,1362,2359,1017,KDDI_Japan_Outage,1,rrc06
19,5720,240,2858,2231,0,1147,88,132,5,1188,26,21,505,126,23,5,18,2,23,3,11,51,32,1,0,0,0,0,0,1104,1754,1024,KDDI_Japan_Outage,1,rrc06
20,4764,233,2205,1888,0,1172,129,127,4,1143,14,18,551,120,22,5,20,3,17,29,31,20,11,1,0,5,1,0,3,652,1553,1010,KDDI_Japan_Outage,1,rrc06
21,6945,278,4525,2047,0,854,121,130,8,2317,31,55,279,94,16,5,15,2,37,15,4,5,17,4,1,3,1,0,0,1876,2649,1003,KDDI_Japan_Outage,1,rrc06
22,8377,222,5635,2370,0,1693,93,131,5,2072,23,31,288,84,26,6,23,2,23,17,2,35,7,1,0,3,1,0,0,2367,3268,1031,KDDI_Japan_Outage,1,rrc06
23,5664,161,3472,1964,0,1063,73,129,5,1161,19,24,153,75,25,5,22,3,120,50,22,6,17,34,12,4,2,0,0,1295,2177,1024,KDDI_Japan_Outage,1,rrc06
24,6977,337,3946,2190,0,1518,164,129,5,1159,24,23,682,159,23,5,20,2,86,148,171,37,6,6,0,1,0,0,0,1344,2602,1014,KDDI_Japan_Outage,1,rrc06
25,5164,506,2286,2465,0,596,206,130,9,1170,30,43,258,155,24,5,18,2,36,0,16,4,4,5,7,8,0,1,0,831,1455,1020,KDDI_Japan_Outage,1,rrc06
26,4597,301,2157,1969,0,688,134,130,7,1166,23,51,286,185,22,5,19,3,30,137,162,22,4,3,0,3,12,0,0,1056,1101,1020,KDDI_Japan_Outage,1,rrc06
27,4451,223,2069,1952,0,449,85,130,10,1168,26,44,322,108,23,5,20,2,14,2,0,3,2,8,5,0,0,0,1,788,1281,1010,KDDI_Japan_Outage,1,rrc06
28,3847,112,1607,1914,0,631,47,130,6,1166,18,6,270,56,18,4,12,2,35,3,3,2,8,3,0,0,0,0,0,616,991,1031,KDDI_Japan_Outage,1,rrc06
29,4470,223,2146,2115,0,458,113,129,10,1160,26,65,140,69,21,5,19,2,42,11,8,12,12,20,1,0,0,0,0,694,1452,1020,KDDI_Japan_Outage,1,rrc06
30,3575,272,1457,1868,0,385,123,130,9,1169,23,25,156,94,17,4,13,2,13,3,18,2,2,4,1,0,0,0,0,609,848,1024,KDDI_Japan_Outage,1,rrc06
31,5338,148,2125,2386,0,750,59,130,7,1168,28,53,748,79,16,5,13,2,14,13,22,5,6,2,2,0,0,0,0,905,1220,1014,KDDI_Japan_Outage,1,rrc06
32,7060,753,4322,2266,0,1247,278,132,6,1186,37,103,364,108,17,6,12,2,8,10,10,14,7,2,0,0,0,0,0,1438,2884,1038,KDDI_Japan_Outage,1,rrc06
33,6439,270,3309,2344,0,1383,102,132,5,1184,34,182,677,109,23,5,14,2,30,31,3,29,15,1,0,1,0,0,0,1131,2178,1024,KDDI_Japan_Outage,1,rrc06
34,7400,805,4086,3062,0,1401,279,129,5,2232,34,30,161,91,18,5,12,2,183,46,17,7,6,2,0,0,0,0,0,2039,2047,1020,KDDI_Japan_Outage,1,rrc06
35,5734,221,2440,2319,0,996,120,130,6,1339,28,50,857,118,24,5,20,2,18,28,24,15,13,1,0,0,0,0,2,721,1719,1010,KDDI_Japan_Outage,1,rrc06
0,3581,322,2829,415,0,632,110,84,6,199,18,8,212,125,22,6,16,2,10,30,0,8,0,0,0,6,11,1,0,851,1978,1068,Bitcanal_Hijack,1,rrc06
1,2905,209,2135,371,0,423,81,83,7,238,20,9,277,122,26,6,23,2,7,9,7,0,2,2,2,4,2,2,5,595,1540,1091,Bitcanal_Hijack,1,rrc06
2,4203,270,3175,275,0,893,93,83,5,541,26,209,630,123,26,7,23,3,69,155,26,10,8,2,0,5,8,1,10,1323,1852,1079,Bitcanal_Hijack,1,rrc06
3,3426,299,2888,307,0,699,175,92,5,597,23,0,141,90,17,5,12,2,37,11,4,0,2,4,0,0,0,0,0,1110,1778,1099,Bitcanal_Hijack,1,rrc06
4,4366,358,3283,698,0,839,142,98,5,458,27,3,288,97,26,5,23,2,50,20,15,0,0,3,0,0,0,0,0,1178,2105,1084,Bitcanal_Hijack,1,rrc06
5,2480,183,1684,414,0,385,68,96,6,449,20,6,256,126,26,5,23,2,13,8,3,9,0,4,0,0,0,0,0,699,985,1187,Bitcanal_Hijack,1,rrc06
6,3021,155,2562,274,0,722,52,81,4,648,21,5,77,108,26,6,23,3,19,9,2,2,2,4,4,0,0,0,0,845,1717,1133,Bitcanal_Hijack,1,rrc06
7,3117,179,2325,529,0,513,66,102,6,361,22,8,166,97,26,5,23,2,2,12,16,6,0,0,3,0,0,0,10,867,1458,1083,Bitcanal_Hijack,1,rrc06
8,2515,218,1799,408,0,352,84,56,7,243,18,26,200,108,26,6,23,3,2,7,19,9,4,2,10,2,0,0,0,758,1041,1112,Bitcanal_Hijack,1,rrc06
9,2652,206,1948,427,0,376,86,95,7,571,20,0,140,137,24,6,19,3,19,6,22,16,0,3,1,2,2,0,2,921,1027,1107,Bitcanal_Hijack,1,rrc06
10,2792,168,1879,377,0,522,78,66,5,178,18,9,434,102,26,6,23,2,42,31,22,6,1,10,0,0,0,0,0,759,1120,1103,Bitcanal_Hijack,1,rrc06
11,2927,234,2058,527,0,425,100,89,7,207,19,11,150,192,40,6,17,2,12,67,2,0,0,4,0,2,0,0,10,775,1283,1091,Bitcanal_Hijack,1,rrc06
12,3695,277,2750,549,0,772,123,95,5,578,21,11,233,163,24,6,19,2,11,3,4,0,0,6,2,3,2,0,0,995,1755,1068,Bitcanal_Hijack,1,rrc06
13,3089,224,2108,462,0,519,85,73,6,278,21,33,409,110,26,6,24,3,16,5,8,6,0,46,3,1,3,0,0,771,1337,1146,Bitcanal_Hijack,1,rrc06
14,3084,241,2321,461,0,411,96,100,8,187,18,18,148,154,26,6,23,2,17,48,15,3,4,2,0,0,0,0,0,892,1429,1038,Bitcanal_Hijack,1,rrc06
15,3675,163,2809,455,0,629,70,57,6,737,23,12,319,92,25,6,23,2,32,18,34,11,0,0,3,2,0,0,0,1096,1713,1137,Bitcanal_Hijack,1,rrc06
16,4986,337,3202,1221,0,988,155,70,5,305,19,23,363,200,26,6,23,2,46,55,31,11,5,8,0,0,0,0,0,1151,2051,1095,Bitcanal_Hijack,1,rrc06
17,3037,263,2326,416,0,391,109,87,8,347,22,17,174,121,25,6,23,2,57,10,14,7,3,12,0,4,0,0,10,867,1459,1095,Bitcanal_Hijack,1,rrc06
18,2230,269,1670,326,0,330,78,72,7,184,15,8,100,134,24,6,19,2,24,8,13,6,2,7,0,4,2,0,0,632,1038,1168,Bitcanal_Hijack,1,rrc06
19,3304,197,2610,385,0,598,72,94,6,714,24,5,153,156,23,6,15,2,62,11,10,1,0,2,0,1,1,0,0,877,1733,1104,Bitcanal_Hijack,1,rrc06
20,3750,488,2966,460,0,834,239,75,4,215,22,3,194,130,26,6,23,2,7,10,6,0,0,5,0,0,0,0,0,1112,1854,1154,Bitcanal_Hijack,1,rrc06
21,4776,285,3780,444,0,760,127,80,6,442,30,7,363,189,26,6,23,2,4,8,7,6,0,2,1,0,0,0,0,1134,2646,1095,Bitcanal_Hijack,1,rrc06
22,2569,224,1967,325,0,355,75,89,7,289,21,0,118,159,26,6,24,3,11,3,19,2,0,4,1,0,0,0,10,833,1134,1068,Bitcanal_Hijack,1,rrc06
23,8325,654,5350,1692,0,1618,264,85,5,871,44,16,770,513,22,6,16,2,206,18,42,9,5,2,4,5,0,3,0,1738,3612,1064,Bitcanal_Hijack,1,rrc06
24,3481,310,2539,361,0,568,113,96,6,346,21,34,395,186,18,6,13,2,7,15,29,7,18,3,4,0,0,0,0,965,1574,1087,Bitcanal_Hijack,1,rrc06
25,6082,189,3798,2005,0,1521,83,92,4,948,29,30,144,135,21,6,17,3,116,291,131,19,2,2,3,2,3,17,2,1495,2303,1092,Bitcanal_Hijack,1,rrc06
26,4791,231,3667,628,0,1194,102,92,4,973,22,453,356,140,21,6,18,3,405,91,72,34,5,5,3,0,0,3,10,1097,2570,1064,Bitcanal_Hijack,1,rrc06
27,2828,169,2237,379,0,629,55,90,4,397,22,19,112,100,19,6,15,3,10,6,23,4,47,52,18,0,4,0,0,894,1343,1154,Bitcanal_Hijack,1,rrc06
28,3682,306,2817,333,0,614,107,72,6,536,19,16,388,144,20,6,15,3,30,46,71,24,1,14,3,3,1,0,0,1171,1646,1091,Bitcanal_Hijack,1,rrc06
29,3133,184,2453,413,0,632,73,109,5,388,21,50,162,105,26,6,23,3,33,20,26,0,0,10,0,0,0,0,0,943,1510,1095,Bitcanal_Hijack,1,rrc06
30,4120,160,3190,664,0,635,59,84,6,617,24,32,159,107,26,6,23,3,47,43,6,5,0,18,0,0,0,0,12,1272,1918,1128,Bitcanal_Hijack,1,rrc06
31,2945,309,2074,481,0,471,111,83,6,206,16,30,229,161,26,6,23,2,16,12,8,2,1,2,1,0,0,0,4,850,1224,1182,Bitcanal_Hijack,1,rrc06
32,3697,263,2820,486,0,625,96,104,6,512,23,27,271,120,26,6,23,3,73,7,14,0,2,8,0,0,0,0,0,946,1874,1091,Bitcanal_Hijack,1,rrc06
33,3651,287,2572,767,0,575,83,76,6,1084,23,47,180,132,26,6,24,3,65,9,7,140,4,2,0,0,0,0,0,1083,1489,1103,Bitcanal_Hijack,1,rrc06
34,3031,211,2269,397,0,413,100,77,7,295,17,55,238,127,26,6,23,2,28,8,12,1,4,2,1,0,0,0,0,912,1357,1083,Bitcanal_Hijack,1,rrc06
35,2811,232,2135,389,0,397,101,82,7,301,20,34,161,126,25,6,23,3,6,14,36,18,2,12,7,0,0,0,4,893,1242,1137,Bitcanal_Hijack,1,rrc06
0,6562,319,3873,2339,0,764,114,131,9,1179,26,29,225,125,19,6,16,2,78,32,18,13,30,3,11,0,0,1,0,1543,2330,1014,CelerNetwork_Hijack,1,rrc06
1,7340,368,4570,2452,0,979,155,127,7,1682,31,18,187,131,23,5,17,2,66,46,11,14,17,16,1,0,0,4,4,1555,3015,1014,CelerNetwork_Hijack,1,rrc06
2,5675,347,3272,1766,0,1009,129,103,6,887,24,17,501,136,26,6,22,3,49,27,25,11,49,5,4,1,0,4,4,1096,2176,1003,CelerNetwork_Hijack,1,rrc06
3,8895,589,5629,2369,0,2176,249,112,4,1470,30,26,622,275,20,5,17,2,50,27,33,27,38,2,0,1,0,0,3,2404,3225,1010,CelerNetwork_Hijack,1,rrc06
4,4621,435,2190,1773,0,699,152,120,7,957,20,27,479,179,27,5,20,2,38,51,5,14,25,2,0,0,0,0,0,822,1368,1017,CelerNetwork_Hijack,1,rrc06
5,5446,294,3209,1717,0,1018,137,84,5,676,21,44,384,136,28,6,19,2,47,31,67,19,21,3,0,1,0,2,11,1310,1899,1007,CelerNetwork_Hijack,1,rrc06
6,5778,372,3401,1915,0,1341,168,127,4,951,23,29,350,112,22,5,17,2,73,23,33,15,19,3,0,3,0,0,8,1184,2217,1007,CelerNetwork_Hijack,1,rrc06
7,6027,240,3072,2371,0,961,148,132,6,1176,27,37,448,136,28,5,12,3,46,44,15,20,21,9,0,0,0,0,0,1136,1936,1031,CelerNetwork_Hijack,1,rrc06
8,5860,339,3283,2189,0,918,147,128,6,1146,20,49,209,179,19,5,11,2,44,21,5,13,14,0,0,0,0,0,0,1255,2028,1020,CelerNetwork_Hijack,1,rrc06
9,6870,458,3543,2850,0,946,221,130,7,1170,26,39,279,198,18,6,17,2,40,56,7,17,21,6,0,0,1,3,4,1235,2308,1003,CelerNetwork_Hijack,1,rrc06
10,5525,270,2608,2056,0,1065,122,116,5,988,28,24,764,97,15,5,12,2,68,21,29,7,13,4,0,0,0,0,0,949,1659,1010,CelerNetwork_Hijack,1,rrc06
11,5191,270,2868,1650,0,869,110,115,6,687,24,28,554,119,20,5,17,2,89,26,11,12,26,4,0,0,0,2,3,1066,1802,1003,CelerNetwork_Hijack,1,rrc06
12,6359,320,3881,2007,0,1348,127,114,5,732,26,31,334,137,19,5,12,2,29,8,6,11,9,3,0,0,0,0,0,1601,2280,1007,CelerNetwork_Hijack,1,rrc06
13,4701,330,2636,1525,0,1094,120,130,4,778,16,44,436,104,18,5,15,2,95,12,1,0,4,1,0,0,1,0,0,849,1787,1014,CelerNetwork_Hijack,1,rrc06
14,4161,304,2257,1560,0,679,109,101,6,758,19,44,268,76,20,5,16,2,22,13,19,2,32,16,0,0,0,4,0,918,1339,1017,CelerNetwork_Hijack,1,rrc06
15,4957,265,2341,2083,0,978,113,116,5,1029,17,45,429,104,20,5,14,2,19,16,0,2,12,2,4,1,0,0,0,752,1589,1027,CelerNetwork_Hijack,1,rrc06
16,4957,189,2822,1795,0,1236,71,130,4,1158,21,47,253,87,16,5,13,3,20,16,3,9,0,4,3,0,0,0,0,876,1946,1017,CelerNetwork_Hijack,1,rrc06
17,4115,224,1861,1981,0,719,97,132,6,1182,21,29,187,86,20,4,17,2,27,10,8,10,3,0,0,0,0,0,1,600,1261,1038,CelerNetwork_Hijack,1,rrc06
18,4347,259,1986,1978,0,815,108,127,5,1143,24,33,285,98,18,5,13,2,18,9,16,3,1,0,6,0,0,0,0,759,1227,1014,CelerNetwork_Hijack,1,rrc06
19,3699,153,1651,1777,0,518,58,130,7,1170,16,34,202,69,19,5,15,3,35,23,6,6,2,1,1,2,3,0,0,622,1029,1024,CelerNetwork_Hijack,1,rrc06
20,5177,172,2970,1877,0,1135,81,130,5,1170,17,46,268,62,15,5,11,2,51,50,1,0,2,0,0,0,0,0,0,978,1992,1049,CelerNetwork_Hijack,1,rrc06
21,4815,301,2286,1798,0,699,130,125,7,1047,25,65,597,134,32,5,29,2,58,7,10,2,4,14,0,0,2,0,0,785,1501,1014,CelerNetwork_Hijack,1,rrc06
22,4238,187,2143,1356,0,1020,110,129,4,721,18,26,652,87,21,5,28,3,74,23,5,1,14,2,4,2,6,0,0,943,1200,1010,CelerNetwork_Hijack,1,rrc06
23,4614,173,2786,1452,0,777,68,103,6,829,17,16,284,92,18,5,15,2,30,5,14,13,15,12,0,0,2,0,0,961,1825,1024,CelerNetwork_Hijack,1,rrc06
24,6616,288,4228,2055,0,1147,110,131,6,1179,20,36,201,132,19,5,16,2,27,13,18,5,8,15,0,0,1,1,0,1702,2526,1031,CelerNetwork_Hijack,1,rrc06
25,6364,331,4309,1584,0,1000,129,95,6,1284,22,31,373,98,30,6,28,2,47,23,37,17,4,16,0,0,1,2,0,1809,2500,1017,CelerNetwork_Hijack,1,rrc06
26,5191,227,3342,1405,0,1211,82,92,4,776,16,27,340,104,14,5,29,2,53,49,5,1,6,2,0,0,0,1,0,1038,2304,1060,CelerNetwork_Hijack,1,rrc06
27,7911,287,5584,2035,0,1539,130,129,5,1161,22,33,230,62,21,5,19,2,63,99,26,22,1,0,0,0,1,7,0,1600,3984,1014,CelerNetwork_Hijack,1,rrc06
28,7320,399,4209,2234,0,1312,231,131,6,1179,22,25,639,238,19,6,14,2,53,47,19,11,7,0,1,1,0,0,0,1490,2719,1038,CelerNetwork_Hijack,1,rrc06
29,6291,405,3342,2056,0,800,242,129,8,1161,34,24,671,222,14,5,12,2,22,8,2,2,4,2,0,0,0,0,0,1122,2220,1020,CelerNetwork_Hijack,1,rrc06
30,5447,716,2881,2088,0,1109,226,130,5,1170,24,32,303,175,20,6,15,3,17,11,6,121,72,44,1,0,1,0,0,1191,1690,1049,CelerNetwork_Hijack,1,rrc06
31,4509,318,1947,1913,0,558,121,130,8,1170,27,25,461,188,18,5,13,2,41,9,55,2,2,0,3,0,0,0,0,677,1270,1017,CelerNetwork_Hijack,1,rrc06
32,3960,161,1619,1873,0,574,70,129,7,1161,27,30,406,62,19,5,8,2,25,11,0,0,0,0,0,0,0,0,0,662,957,1053,CelerNetwork_Hijack,1,rrc06
33,4759,557,2183,2225,0,680,212,130,7,1170,23,30,256,95,17,5,25,2,9,8,2,2,34,10,2,0,0,0,0,759,1424,1031,CelerNetwork_Hijack,1,rrc06
34,5319,368,2340,2435,0,919,154,130,6,1170,32,33,367,177,17,5,12,2,65,36,47,24,16,1,0,0,0,0,0,876,1464,1014,CelerNetwork_Hijack,1,rrc06
35,4772,340,2167,2071,0,962,125,130,5,1170,30,41,387,147,14,5,12,2,7,50,1,2,2,2,0,0,0,0,0,907,1260,1020,CelerNetwork_Hijack,1,rrc06
0,5003,268,2763,1771,0,1139,78,39,4,1749,22,56,304,165,19,5,15,2,83,24,8,2,7,5,0,5,5,0,0,1149,1614,1095,Cloudflare_Leak,1,rrc06
1,4690,356,3113,1096,0,1244,93,37,4,556,19,121,233,248,19,6,15,3,34,27,21,3,9,5,1,0,5,0,0,1442,1671,1112,Cloudflare_Leak,1,rrc06
2,3018,352,1704,905,0,654,100,37,5,483,15,67,198,211,17,5,13,2,8,4,2,55,9,11,1,0,0,0,0,620,1084,1168,Cloudflare_Leak,1,rrc06
3,5292,419,3335,1128,0,1771,166,42,3,724,14,41,578,251,21,6,15,2,50,142,59,39,31,4,1,3,2,0,0,1112,2223,1057,Cloudflare_Leak,1,rrc06
4,4020,279,2746,942,0,819,54,37,5,879,24,71,115,217,23,6,20,3,111,16,3,0,9,2,2,0,0,0,0,900,1846,1099,Cloudflare_Leak,1,rrc06
5,3938,346,2026,1169,0,709,111,40,6,455,23,74,472,271,17,6,12,2,32,11,24,2,7,20,0,0,0,0,0,674,1352,1095,Cloudflare_Leak,1,rrc06
6,12162,485,5329,2034,0,5022,155,39,2,951,17,66,4462,337,23,6,18,3,162,24,190,40,13,24,0,0,0,0,1,1747,3582,1083,Cloudflare_Leak,1,rrc06
7,20892,574,6330,1440,0,15273,358,36,1,1140,10,104,12890,232,23,6,21,3,93,27,14,6,29,12,5,1,0,0,2,1533,4797,1042,Cloudflare_Leak,1,rrc06
8,7864,342,5223,1182,0,1864,115,36,4,1501,19,136,1252,207,20,6,14,2,98,18,4,14,11,13,6,1,0,0,0,2599,2624,1049,Cloudflare_Leak,1,rrc06
9,3762,283,2146,791,0,975,74,38,4,358,14,52,613,212,22,6,17,2,24,24,1,2,11,3,1,1,0,0,1,711,1435,1112,Cloudflare_Leak,1,rrc06
10,3974,309,2388,939,0,1170,90,37,3,478,14,64,423,224,22,6,16,2,60,22,0,1,14,24,5,0,0,2,0,716,1672,1100,Cloudflare_Leak,1,rrc06
11,7232,478,2805,3892,0,4210,189,34,2,444,10,100,301,234,30,6,15,2,123,21,8,0,36,7,0,0,1,0,0,789,2016,1099,Cloudflare_Leak,1,rrc06
12,8856,533,3020,5155,0,5042,228,38,2,1172,12,78,414,267,19,6,20,2,104,19,9,3,47,6,0,0,0,0,0,1191,1829,1079,Cloudflare_Leak,1,rrc06
13,12162,384,9992,1696,0,8142,127,46,1,2452,11,151,226,248,23,5,21,3,107,72,12,16,163,39,4,0,0,0,2,2101,7891,1072,Cloudflare_Leak,1,rrc06
14,7715,461,5851,975,0,4612,146,34,2,1580,15,75,629,260,16,6,17,3,61,19,6,4,21,13,0,0,0,0,2,3779,2072,1099,Cloudflare_Leak,1,rrc06
15,10911,808,9180,1106,0,6295,340,35,2,1612,14,81,180,445,26,5,24,3,113,37,90,15,27,6,0,0,1,0,2,2796,6384,1100,Cloudflare_Leak,1,rrc06
16,7600,257,5526,1699,0,3815,58,32,2,717,12,76,194,181,23,6,20,3,46,10,21,1,57,29,1,0,0,0,0,2300,3226,1087,Cloudflare_Leak,1,rrc06
17,9321,366,6089,2549,0,3700,137,38,3,828,15,93,462,221,24,6,18,3,118,18,12,8,37,4,2,4,4,12,0,2159,3930,1076,Cloudflare_Leak,1,rrc06
18,9101,423,6300,2231,0,2042,153,42,4,1065,27,377,312,258,21,5,16,3,175,23,5,8,4,11,14,26,6,31,0,2438,3862,1057,Cloudflare_Leak,1,rrc06
19,5412,510,3185,1113,0,1363,244,55,4,647,20,108,828,286,19,5,15,2,46,26,17,0,11,7,0,0,8,0,0,1085,2100,1045,Cloudflare_Leak,1,rrc06
20,7025,508,4422,1551,0,2148,166,71,3,501,14,79,755,297,21,5,19,3,84,9,11,2,11,8,14,41,38,0,42,1533,2889,1045,Cloudflare_Leak,1,rrc06
21,9545,306,6552,2412,0,3122,89,43,3,968,18,349,359,222,20,6,18,3,78,29,18,3,11,13,0,0,0,8,4,2267,4285,1064,Cloudflare_Leak,1,rrc06
22,8439,403,5994,1687,0,3936,135,48,2,1571,18,100,424,334,23,6,17,3,88,43,28,6,29,15,0,5,8,0,2,3688,2306,1053,Cloudflare_Leak,1,rrc06
23,5060,337,3341,1278,0,1770,101,38,3,433,14,356,218,223,26,6,24,3,33,14,53,7,25,15,4,0,2,0,0,1424,1917,1064,Cloudflare_Leak,1,rrc06
24,11528,692,8566,2275,0,6709,300,41,2,1600,13,387,426,261,24,5,24,3,78,36,38,4,28,4,0,0,2,0,2,2109,6457,1091,Cloudflare_Leak,1,rrc06
25,8614,581,6469,1647,0,3843,257,41,2,1206,14,90,194,304,26,5,24,3,157,12,85,3,26,9,17,0,2,0,0,2386,4083,1091,Cloudflare_Leak,1,rrc06
26,9003,348,6640,1598,0,3657,129,48,2,1162,17,91,531,234,19,6,17,3,127,34,11,1,17,5,6,24,26,0,4,3068,3572,1116,Cloudflare_Leak,1,rrc06
27,8304,359,4724,3019,0,3949,96,40,2,864,13,346,299,262,22,6,19,3,57,12,11,1,12,1,0,0,0,0,0,1480,3244,1108,Cloudflare_Leak,1,rrc06
28,5212,436,2918,1285,0,1587,105,36,3,427,16,494,659,350,23,6,19,2,27,19,2,2,6,5,2,0,1,0,0,790,2128,1079,Cloudflare_Leak,1,rrc06
29,8548,643,7104,1003,0,4718,276,33,2,629,12,329,241,200,26,6,24,3,64,14,64,4,31,9,1,13,12,0,1,2032,5072,1087,Cloudflare_Leak,1,rrc06
30,3942,306,2492,1064,0,845,117,50,5,352,19,363,167,219,20,6,17,3,17,12,16,1,10,3,13,35,14,0,42,693,1799,1112,Cloudflare_Leak,1,rrc06
31,4248,348,2684,1043,0,986,90,31,4,352,17,647,297,224,19,6,15,2,52,3,8,2,4,5,3,0,1,0,0,724,1960,1080,Cloudflare_Leak,1,rrc06
32,6198,542,3687,1373,0,2106,163,39,3,356,17,646,855,283,22,6,19,2,71,3,15,3,10,2,0,0,0,0,4,792,2895,1091,Cloudflare_Leak,1,rrc06
33,7222,496,4689,1803,0,1593,214,43,5,1404,23,344,389,341,20,6,18,3,170,57,4,4,6,1,50,43,37,1,42,1666,3023,1083,Cloudflare_Leak,1,rrc06
34,6621,386,4480,1473,0,1234,137,49,5,586,29,657,458,210,28,6,26,3,41,11,54,135,76,68,75,78,55,60,39,1675,2805,1079,Cloudflare_Leak,1,rrc06
35,4559,270,3151,846,0,1058,62,40,4,472,19,226,360,202,27,6,25,4,15,4,17,58,41,118,25,63,84,0,42,1235,1916,1072,Cloudflare_Leak,1,rrc06
0,4337,568,2864,735,0,971,215,48,4,366,15,18,381,357,21,6,18,2,32,9,4,0,1,0,0,0,0,0,0,1077,1787,1120,Google_MainOne_Leak,1,rrc06
1,3348,158,2661,310,0,771,54,42,4,302,14,33,295,82,15,6,11,2,46,12,17,8,1,0,0,0,0,0,0,927,1734,1191,Google_MainOne_Leak,1,rrc06
2,3721,321,2980,473,0,778,105,38,5,267,16,29,153,115,18,6,11,2,11,28,29,20,2,0,0,0,0,0,0,1217,1763,1137,Google_MainOne_Leak,1,rrc06
3,3405,167,2690,448,0,656,64,44,5,354,17,5,162,105,17,6,13,2,11,1,4,3,3,2,2,0,0,0,0,1079,1611,1191,Google_MainOne_Leak,1,rrc06
4,5443,424,4327,583,0,1090,154,46,5,290,18,21,410,123,21,7,13,3,111,92,114,21,18,2,3,0,0,0,0,1727,2600,1083,Google_MainOne_Leak,1,rrc06
5,4041,399,3058,607,0,722,161,45,6,519,19,14,258,118,19,6,12,2,12,4,8,1,0,2,0,0,0,0,0,1203,1855,1211,Google_MainOne_Leak,1,rrc06
6,3806,199,2909,559,0,774,60,58,5,392,18,12,216,122,20,6,17,2,41,16,15,10,0,1,0,1,0,0,8,1093,1816,1128,Google_MainOne_Leak,1,rrc06
7,3612,290,2837,331,0,1091,135,43,3,564,15,24,278,166,18,6,15,2,31,66,50,6,1,0,0,0,1,0,0,880,1957,1202,Google_MainOne_Leak,1,rrc06
8,2869,176,2277,342,0,548,59,45,5,227,13,13,137,113,21,6,14,2,10,7,2,0,0,0,1,1,0,0,0,902,1375,1155,Google_MainOne_Leak,1,rrc06
9,6353,824,4777,666,0,1005,286,46,6,1366,25,20,790,120,21,6,10,2,19,26,11,1,0,0,0,0,0,0,0,2154,2623,1116,Google_MainOne_Leak,1,rrc06
10,6544,579,4668,669,0,1407,363,47,5,852,24,48,1039,168,26,6,17,2,5,24,31,9,7,8,3,0,18,0,44,2196,2472,1154,Google_MainOne_Leak,1,rrc06
11,5948,496,4151,523,0,1387,216,49,4,609,22,43,945,329,20,6,14,2,2,16,16,20,1,0,8,30,0,0,0,1807,2344,1133,Google_MainOne_Leak,1,rrc06
12,4791,495,3853,374,0,1555,258,40,3,403,16,42,450,114,15,6,11,2,22,17,21,0,8,0,0,0,0,0,0,1935,1918,1120,Google_MainOne_Leak,1,rrc06
13,4516,660,3400,400,0,1254,235,43,4,839,20,37,406,310,18,6,15,2,22,11,4,2,0,0,0,6,2,0,0,1366,2034,1099,Google_MainOne_Leak,1,rrc06
14,8437,497,7011,670,0,1815,201,52,5,656,21,53,533,223,16,6,10,2,49,5,0,4,0,0,0,0,0,0,0,3309,3702,1035,Google_MainOne_Leak,1,rrc06
15,10774,722,8384,1386,0,1908,340,40,6,777,26,31,480,524,31,7,15,3,298,143,44,27,10,4,36,6,2,0,0,3062,5322,1124,Google_MainOne_Leak,1,rrc06
16,7958,502,6399,991,0,1503,211,52,5,423,21,37,280,288,31,6,15,2,436,7,6,5,16,10,0,12,4,0,0,3264,3135,1079,Google_MainOne_Leak,1,rrc06
17,12762,1440,9464,1403,0,2101,313,48,6,891,30,49,810,1085,23,6,20,2,476,81,65,24,1,15,4,0,10,0,0,3267,6197,1060,Google_MainOne_Leak,1,rrc06
18,4941,319,3725,865,0,1008,116,49,5,996,18,21,177,174,20,6,17,2,27,6,3,12,0,9,4,6,2,0,12,1601,2124,1137,Google_MainOne_Leak,1,rrc06
